,Daily_Avg,Daily_Sum,Daily_Count,Dly_Cnt_Diff,Rig_Count,WTI_Spot_Price,Brent_Spot_Price,fracs_per_day,volume_per_day,avg_volh2o_per_ft
2019-03-02,0.0,0.0,0,0.0,33.0,55.76,63.71,19.0,22100064.403567053,2707.9158983792267
2019-03-03,0.0,0.0,0,0.0,33.0,55.76,63.71,19.0,22100064.403567053,2707.9158983792267
2019-03-04,0.0,0.0,0,0.0,33.0,56.6,64.44,20.0,22920492.403567053,2681.288967096629
2019-03-05,0.0,0.0,0,0.0,33.0,56.55,64.24,26.0,25073654.79779782,2443.0011285358687
2019-03-06,0.0,0.0,0,0.0,33.0,56.22,64.51,34.0,29083100.620654963,2579.7353939694967
2019-03-07,0.0,0.0,0,0.0,33.0,56.6,64.82,32.0,25063419.54110951,2538.971679245999
2019-03-08,0.0,0.0,0,0.0,33.0,55.77,65.66,31.0,23364603.541109506,2568.9795633272483
2019-03-09,0.0,0.0,0,0.0,33.0,55.77,65.66,30.0,21750633.72860951,2536.795757104823
2019-03-10,1.5,3.0,2,2.0,33.0,55.77,65.66,30.0,38317892.61096245,2519.1011674583583
2019-03-11,1.5999999999999999,11.2,7,5.0,33.0,56.79,65.06,30.0,38317892.61096245,2519.1011674583583
2019-03-12,1.525,6.1,4,-3.0,33.0,56.89,65.33,30.0,23208788.61096245,2457.4121901856315
2019-03-13,2.1,2.1,1,-3.0,33.0,58.27,65.89,25.0,17872897.187740088,2408.6137424242424
2019-03-14,1.7,1.7,1,0.0,33.0,58.59,66.18,23.0,16189300.937740088,2507.1495718050064
2019-03-15,0.0,0.0,0,-1.0,33.0,58.51,66.11,23.0,16189300.937740088,2507.1495718050064
2019-03-16,2.3,4.6,2,2.0,33.0,58.51,66.11,24.0,16052097.368622437,2492.5567140151516
2019-03-17,1.8250000000000002,7.300000000000001,4,2.0,33.0,58.51,66.11,25.0,16171193.493622439,2534.8917636363635
2019-03-18,1.9000000000000001,7.6000000000000005,4,0.0,33.0,59.09,66.65,26.0,17509145.493622437,2544.603618881119
2019-03-19,1.7,5.1,3,-1.0,33.0,59.12,67.13,24.0,35997240.525440626,2577.9417124368683
2019-03-20,1.7000000000000002,3.4000000000000004,2,-1.0,33.0,60.12,68.35,20.0,32180841.92544062,2751.1842234848486
2019-03-21,2.5,2.5,1,-1.0,33.0,59.98,68.3,21.0,18211568.92544062,2558.5751713564214
2019-03-22,1.5,1.5,1,0.0,33.0,58.87,66.29,21.0,18211568.92544062,2558.5751713564214
2019-03-23,1.95,7.8,4,3.0,32.0,58.87,66.29,20.0,14801378.92544062,2654.2104640151515
2019-03-24,1.65,3.3,2,-2.0,32.0,58.87,66.29,21.0,16163221.92544062,2601.5122925685428
2019-03-25,0.0,0.0,0,-2.0,32.0,58.71,67.37,22.0,17778269.758773953,2650.105518250689
2019-03-26,0.0,0.0,0,0.0,32.0,59.87,67.51,22.0,17722010.758773953,2648.168224862259
2019-03-27,0.0,0.0,0,0.0,32.0,59.39,67.35,22.0,17722010.758773953,2648.168224862259
2019-03-28,0.0,0.0,0,0.0,32.0,59.29,66.08,23.0,18616992.57695577,2614.0976696310936
2019-03-29,0.0,0.0,0,0.0,32.0,60.19,67.93,26.0,21133392.807725005,2556.4641535547785
2019-03-30,1.7,1.7,1,1.0,31.0,60.19,67.93,25.0,20952607.307725005,2508.160674242424
2019-03-31,1.4,1.4,1,0.0,31.0,60.19,67.93,25.0,18238898.853179548,2658.873856060606
2019-04-01,0.0,0.0,0,-1.0,31.0,61.59,69.08,22.0,17735514.411641087,2629.441633953168
2019-04-02,1.9,1.9,1,1.0,31.0,62.53,69.68,22.0,17735514.411641087,2629.441633953168
2019-04-03,0.0,0.0,0,-1.0,31.0,62.46,69.21,19.0,15185302.811527964,2742.5352292663483
2019-04-04,0.0,0.0,0,0.0,31.0,62.12,69.8,18.0,12804963.311527966,2794.7156586700344
2019-04-05,0.0,0.0,0,0.0,31.0,63.1,69.93,21.0,16442036.411527965,2730.4957918470423
2019-04-06,0.0,0.0,0,0.0,31.0,63.1,69.93,24.0,20014454.088451043,2767.776849747475
2019-04-07,0.0,0.0,0,0.0,31.0,63.1,69.93,23.0,18399406.255117703,2728.525266798418
2019-04-08,0.0,0.0,0,0.0,31.0,64.37,71.12,23.0,18399406.255117703,2728.525266798418
2019-04-09,0.0,0.0,0,0.0,31.0,64.05,71.02,22.0,17504424.436935887,2767.797076446281
2019-04-10,0.0,0.0,0,0.0,31.0,64.62,71.63,22.0,17504424.436935887,2767.797076446281
2019-04-11,0.0,0.0,0,0.0,31.0,63.61,71.3,16.0,14754148.694078747,2666.2838233901516
2019-04-12,0.0,0.0,0,0.0,31.0,63.86,71.57,18.0,15257672.147520041,2580.1762878787877
2019-04-13,0.0,0.0,0,0.0,,63.86,71.57,23.0,17625600.11076329,2708.2145899209486
2019-04-14,0.0,0.0,0,0.0,,63.86,71.57,24.0,17791552.61076329,2629.1845691287876
2019-04-15,0.0,0.0,0,0.0,,63.43,70.9,23.0,16571336.303070975,2612.874313241107
2019-04-16,0.0,0.0,0,0.0,,64.01,70.74,23.0,16571336.303070975,2612.874313241107
2019-04-17,0.0,0.0,0,0.0,,63.74,71.14,23.0,16571336.303070975,2612.874313241107
2019-04-18,0.0,0.0,0,0.0,,64.02,70.71,48.0,37431613.103070974,2843.7499076704553
2019-04-19,0.0,0.0,0,0.0,,64.02,70.71,47.0,34719086.78307098,2849.602454061895
2019-04-20,0.0,0.0,0,0.0,32.0,64.02,70.71,46.0,32691981.2061479,2793.3134057971015
2019-04-21,1.4,1.4,1,1.0,32.0,64.02,70.71,46.0,32691981.2061479,2793.3134057971015
2019-04-22,0.0,0.0,0,-1.0,32.0,65.66,70.71,44.0,31243392.1061479,2823.8183281680435
2019-04-23,0.0,0.0,0,0.0,32.0,66.24,74.39,41.0,28818684.378875174,2784.0257945306726
2019-04-24,0.0,0.0,0,0.0,32.0,65.96,73.59,41.0,28818684.378875174,2784.0257945306726
2019-04-25,0.0,0.0,0,0.0,32.0,65.23,74.94,42.0,29468940.378875174,2779.3167388167385
2019-04-26,0.0,0.0,0,0.0,32.0,63.29,71.03,45.0,31363033.057822544,2750.065673400673
2019-04-27,1.7,1.7,1,1.0,33.0,63.29,71.03,44.0,30686945.057822544,2777.645265151515
2019-04-28,0.0,0.0,0,-1.0,33.0,63.29,71.03,44.0,30686945.057822544,2777.645265151515
2019-04-29,0.0,0.0,0,0.0,33.0,63.39,71.22,50.0,34809330.45134106,2854.2263674242427
2019-04-30,0.0,0.0,0,0.0,33.0,63.83,72.19,51.0,35353593.387055345,2891.7579396910282
2019-05-01,0.0,0.0,0,0.0,33.0,63.55,72.01,53.0,39456993.387055345,2811.961756718125
2019-05-02,0.0,0.0,0,0.0,33.0,61.75,70.56,50.0,38328929.10284482,2840.6461174242427
2019-05-03,0.0,0.0,0,0.0,33.0,61.98,71.95,48.0,36773843.10284482,2839.1045257260103
2019-05-04,2.0999999999999996,4.199999999999999,2,2.0,35.0,61.98,71.95,46.0,32670443.102844816,2928.7543272397893
2019-05-05,2.1,2.1,1,-1.0,35.0,61.98,71.95,46.0,32670443.102844816,2928.7543272397893
2019-05-06,0.0,0.0,0,-1.0,35.0,62.3,71.95,47.0,33953580.90284482,2918.1464740490014
2019-05-07,0.0,0.0,0,0.0,35.0,61.41,70.98,48.0,35260924.23617815,2903.7773003472225
2019-05-08,0.0,0.0,0,0.0,35.0,62.13,71.09,38.0,26138637.336178154,2969.425872208931
2019-05-09,0.0,0.0,0,0.0,35.0,61.58,70.61,22.0,13274356.536178155,2914.0839445592287
2019-05-10,2.5000000000000004,12.500000000000002,5,5.0,35.0,61.65,71.63,38.0,35241547.80890542,2891.4428578548636
2019-05-11,0.0,0.0,0,-5.0,35.0,61.65,71.63,38.0,35241547.80890542,2891.4428578548636
2019-05-12,1.7,1.7,1,1.0,35.0,61.65,71.63,38.0,35241547.80890542,2891.4428578548636
2019-05-13,0.0,0.0,0,-1.0,35.0,60.97,72.35,40.0,38053431.899381615,2939.8045170454548
2019-05-14,0.0,0.0,0,0.0,35.0,61.82,72.53,40.0,38053431.899381615,2939.8045170454548
2019-05-15,0.0,0.0,0,0.0,35.0,62.03,73.09,40.0,38053431.899381615,2939.8045170454548
2019-05-16,0.0,0.0,0,0.0,35.0,62.93,74.7,39.0,37245902.32043425,2940.6743006993
2019-05-17,0.0,0.0,0,0.0,35.0,62.77,73.94,35.0,34319876.087100916,3020.4059090909095
2019-05-18,0.0,0.0,0,0.0,33.0,62.77,73.94,36.0,35932980.587100916,3004.397348484849
2019-05-19,0.0,0.0,0,0.0,33.0,62.77,73.94,36.0,35932980.587100916,3004.397348484849
2019-05-20,0.0,0.0,0,0.0,33.0,63.12,73.21,38.0,37941686.087100916,2886.3171351674646
2019-05-21,0.0,0.0,0,0.0,33.0,63.02,72.94,32.0,35342005.84385767,2858.206090198864
2019-05-22,0.0,0.0,0,0.0,33.0,61.42,71.94,16.0,13374814.571130399,2856.1008167613636
2019-05-23,0.0,0.0,0,0.0,33.0,57.65,68.37,16.0,13374814.571130399,2856.1008167613636
2019-05-24,0.0,0.0,0,0.0,33.0,58.4,67.98,14.0,11919294.112797067,2791.543641774892
2019-05-25,0.0,0.0,0,0.0,32.0,58.4,67.98,16.0,13498092.224031705,2793.2411431593273
2019-05-26,0.0,0.0,0,0.0,32.0,58.4,67.98,25.0,21042083.80736504,2294.2468316219697
2019-05-27,0.0,0.0,0,0.0,32.0,58.4,67.98,21.0,16636209.122179851,2162.2824925514074
2019-05-28,0.0,0.0,0,0.0,32.0,58.91,70.19,20.0,16343464.890036996,2108.208662633523
2019-05-29,0.0,0.0,0,0.0,32.0,58.84,70.64,18.0,14343204.620989379,1891.2883183301767
2019-05-30,0.0,0.0,0,0.0,32.0,56.47,69.55,20.0,15878741.322743766,1970.8886910426131
2019-05-31,0.0,0.0,0,0.0,32.0,53.49,66.78,20.0,15878741.322743766,1970.8886910426131
2019-06-01,0.0,0.0,0,0.0,33.0,53.49,66.78,20.0,15878741.322743766,1970.8886910426131
2019-06-02,0.0,0.0,0,0.0,33.0,53.49,66.78,20.0,15878741.322743766,1970.8886910426131
2019-06-03,0.0,0.0,0,0.0,33.0,53.25,63.16,21.0,16931582.667743765,1952.9994276163416
2019-06-04,0.0,0.0,0,0.0,33.0,53.5,63.56,18.0,13788530.640632654,1991.6820553461703
2019-06-05,0.0,0.0,0,0.0,33.0,51.57,62.14,9.0,6356743.1072993195,2556.5493379650675
2019-06-06,0.0,0.0,0,0.0,33.0,52.59,62.77,10.0,7588433.964442177,2464.1867526534093
2019-06-07,0.0,0.0,0,0.0,33.0,53.95,64.1,10.0,7588433.964442177,2464.1867526534093
2019-06-08,0.0,0.0,0,0.0,32.0,53.95,64.1,10.0,7588433.964442177,2464.1867526534093
2019-06-09,0.0,0.0,0,0.0,32.0,53.95,64.1,10.0,7588433.964442177,2464.1867526534093
2019-06-10,0.0,0.0,0,0.0,32.0,53.33,64.31,10.0,7588433.964442177,2464.1867526534093
2019-06-11,0.0,0.0,0,0.0,32.0,53.3,63.56,11.0,10152981.964442177,2372.636097453513
2019-06-12,0.0,0.0,0,0.0,32.0,51.13,61.66,11.0,10414789.859604362,2515.755789256198
2019-06-13,0.0,0.0,0,0.0,32.0,52.38,63.28,12.0,11400753.192937696,2539.5288232323232
2019-06-14,0.0,0.0,0,0.0,32.0,52.47,63.13,11.0,10923524.238572616,2448.0027417355373
2019-06-15,0.0,0.0,0,0.0,32.0,52.47,63.13,11.0,9438960.024286902,2575.86308953168
2019-06-16,3.25,6.5,2,2.0,32.0,52.47,63.13,13.0,12027783.808902286,2650.4137156177158
2019-06-17,0.0,0.0,0,-2.0,32.0,51.94,62.56,13.0,12027783.808902286,2650.4137156177158
2019-06-18,0.0,0.0,0,0.0,32.0,53.86,63.35,12.0,11230390.475568954,2644.749328282828
2019-06-19,1.6,1.6,1,1.0,32.0,53.74,62.85,11.0,10492247.1071479,2643.7085647382924
2019-06-20,0.0,0.0,0,-1.0,32.0,56.88,65.44,10.0,9802583.1071479,2633.7812393939394
2019-06-21,0.0,0.0,0,0.0,32.0,57.35,65.99,10.0,9802583.1071479,2633.7812393939394
2019-06-22,0.0,0.0,0,0.0,29.0,57.35,65.99,11.0,11383267.1071479,2557.6403829201104
2019-06-23,0.0,0.0,0,0.0,29.0,57.35,65.99,12.0,13263061.1071479,2522.51447979798
2019-06-24,0.0,0.0,0,0.0,29.0,57.73,65.16,10.0,10095332.329370122,2487.063606818182
2019-06-25,0.0,0.0,0,0.0,29.0,57.63,66.24,26.0,21153600.329370122,3050.9318650932405
2019-06-26,0.0,0.0,0,0.0,29.0,59.17,66.85,28.0,23866150.313370124,3016.486920183983
2019-06-27,0.0,0.0,0,0.0,29.0,59.18,66.78,26.0,21994845.439084407,3057.6861745338
2019-06-28,0.0,0.0,0,0.0,29.0,58.2,67.52,26.0,21994845.439084407,3057.6861745338
2019-06-29,0.0,0.0,0,0.0,,58.2,67.52,23.0,18091758.105751075,3124.5744733201586
2019-06-30,0.0,0.0,0,0.0,,58.2,67.52,22.0,16989432.5354214,3132.9731907713503
2019-07-01,1.8,3.6,2,2.0,,58.91,65.1,26.0,22831009.432480227,3050.175807400933
2019-07-02,2.5,2.5,1,-1.0,,56.0,62.72,26.0,22831009.432480227,3050.175807400933
2019-07-03,0.0,0.0,0,-1.0,,57.06,63.53,27.0,22932957.807480227,2954.369359147026
2019-07-04,0.0,0.0,0,0.0,,57.06,63.62,27.0,22932957.807480227,2954.369359147026
2019-07-05,0.0,0.0,0,0.0,,57.06,64.23,27.0,22932957.807480227,2954.369359147026
2019-07-06,0.0,0.0,0,0.0,32.0,57.06,64.23,30.0,25404463.557480227,2783.7559459595964
2019-07-07,0.0,0.0,0,0.0,32.0,57.06,64.23,31.0,25497546.137715314,2697.8608880241936
2019-07-08,0.0,0.0,0,0.0,32.0,57.35,64.89,32.0,26484261.870215315,2660.7742543312024
2019-07-09,0.0,0.0,0,0.0,32.0,57.57,64.3,31.0,25227465.87021531,2692.8570748521497
2019-07-10,0.0,0.0,0,0.0,32.0,60.28,66.41,31.0,23425553.991643883,2609.3128849694526
2019-07-11,0.0,0.0,0,0.0,32.0,59.93,67.64,30.0,21049083.39164389,2515.7370455290406
2019-07-12,0.0,0.0,0,0.0,32.0,59.99,66.65,31.0,22778454.39164389,2476.8464810105083
2019-07-13,0.0,0.0,0,0.0,32.0,59.99,66.65,32.0,24331830.39164389,2463.80127847893
2019-07-14,0.0,0.0,0,0.0,32.0,59.99,66.65,33.0,25996632.99164389,2456.0231991035353
2019-07-15,0.0,0.0,0,0.0,32.0,59.3,66.86,29.0,22275159.24164389,2608.513977349791
2019-07-16,0.0,0.0,0,0.0,32.0,57.44,65.87,31.0,23752301.25771359,2629.5128931567697
2019-07-17,0.0,0.0,0,0.0,32.0,56.5,63.67,28.0,19558661.7209785,2826.9960455905034
2019-07-18,1.85,3.7,2,2.0,32.0,55.08,60.7,28.0,19558661.7209785,2826.9960455905034
2019-07-19,1.8333333333333333,5.5,3,1.0,32.0,55.42,61.04,28.0,19617450.740586344,2839.7093978632306
2019-07-20,0.0,0.0,0,-3.0,31.0,55.42,61.04,29.0,20523968.858233403,2842.433681949452
2019-07-21,0.0,0.0,0,0.0,31.0,55.42,61.04,29.0,19959180.4582334,2868.2642853977272
2019-07-22,0.0,0.0,0,0.0,31.0,55.87,61.96,13.0,8119503.403687943,2181.488493299825
2019-07-23,0.0,0.0,0,0.0,31.0,56.58,62.28,23.0,17690258.80105636,2479.5091665028
2019-07-24,0.0,0.0,0,0.0,31.0,55.9,63.83,25.0,19586070.710147273,2439.1327589401512
2019-07-25,0.0,0.0,0,0.0,31.0,55.88,63.47,26.0,20610483.59903616,2412.479896416812
2019-07-26,0.0,0.0,0,0.0,31.0,56.04,62.46,26.0,20610483.59903616,2412.479896416812
2019-07-27,0.0,0.0,0,0.0,30.0,56.04,62.46,25.0,20109116.49166774,2436.8126146977274
2019-07-28,0.0,0.0,0,0.0,30.0,56.04,62.46,22.0,17317624.013931375,2603.1133760330576
2019-07-29,0.0,0.0,0,0.0,30.0,56.85,62.29,29.0,20831801.37911656,2605.4562590125397
2019-07-30,1.8,1.8,1,1.0,30.0,58.04,62.55,32.0,23891614.222645976,2539.3165643939396
2019-07-31,1.8,1.8,1,0.0,30.0,58.53,64.07,32.0,23891614.222645976,2539.3165643939396
2019-08-01,0.0,0.0,0,-1.0,30.0,53.64,62.9,35.0,26098549.340293035,2524.6797820346324
2019-08-02,0.0,0.0,0,0.0,30.0,55.67,61.12,35.0,26098549.340293035,2524.6797820346324
2019-08-03,0.0,0.0,0,0.0,31.0,55.67,61.12,38.0,30550291.06756576,2561.2882910685803
2019-08-04,0.0,0.0,0,0.0,31.0,55.67,61.12,37.0,28767400.633222327,2601.0325538493034
2019-08-05,0.0,0.0,0,0.0,31.0,54.63,59.32,38.0,29957955.363020305,2562.883974880383
2019-08-06,0.0,0.0,0,0.0,31.0,53.6,58.63,35.0,26956357.610388726,2489.95338051948
2019-08-07,0.0,0.0,0,0.0,31.0,51.14,55.03,33.0,25169710.826075003,2461.4913953168048
2019-08-08,0.0,0.0,0,0.0,31.0,52.6,56.29,32.0,24382605.626075,2468.5350539772726
2019-08-09,2.1,4.2,2,2.0,31.0,54.41,57.37,32.0,24382605.626075,2468.5350539772726
2019-08-10,2.2,2.2,1,-1.0,29.0,54.41,57.37,32.0,24382605.626075,2468.5350539772726
2019-08-11,0.0,0.0,0,-1.0,29.0,54.41,57.37,32.0,24382605.626075,2468.5350539772726
2019-08-12,0.0,0.0,0,0.0,29.0,54.98,57.13,24.0,17420402.67870658,2247.4891628787877
2019-08-13,0.0,0.0,0,0.0,29.0,57.05,59.9,23.0,16603852.678706583,2284.6910138339917
2019-08-14,0.0,0.0,0,0.0,29.0,55.16,57.86,23.0,17366656.32870658,2348.1732322134385
2019-08-15,2.2,2.2,1,1.0,29.0,54.51,57.37,18.0,11814685.068389121,2398.112776936027
2019-08-16,0.0,0.0,0,-1.0,29.0,54.83,59.0,20.0,15388231.800207302,2479.4252587121214
2019-08-17,0.0,0.0,0,0.0,29.0,54.83,59.0,16.0,12801727.268900113,2564.4386908143942
2019-08-18,0.0,0.0,0,0.0,29.0,54.83,59.0,16.0,12801727.268900113,2564.4386908143942
2019-08-19,1.8,1.8,1,1.0,29.0,56.24,59.79,16.0,12270168.160818271,2576.462261126894
2019-08-20,0.0,0.0,0,-1.0,29.0,56.18,59.03,18.0,13413498.6702555,2548.9057293771048
2019-08-21,2.0,2.0,1,1.0,29.0,55.65,60.6,18.0,13413498.6702555,2548.9057293771048
2019-08-22,0.0,0.0,0,-1.0,29.0,55.33,59.81,18.0,13413498.6702555,2548.9057293771048
2019-08-23,2.1,2.1,1,1.0,29.0,54.08,58.64,18.0,13413498.6702555,2548.9057293771048
2019-08-24,0.0,0.0,0,-1.0,29.0,54.08,58.64,17.0,11806647.2702555,2537.7265811051693
2019-08-25,0.0,0.0,0,0.0,29.0,54.08,58.64,19.0,13470314.124422168,2503.5852563795856
2019-08-26,0.0,0.0,0,0.0,29.0,53.54,58.64,14.0,11657924.383681426,2358.1514329004335
2019-08-27,0.0,0.0,0,0.0,29.0,54.99,58.44,14.0,11184743.873454154,2249.145412878788
2019-08-28,0.0,0.0,0,0.0,29.0,55.76,60.42,16.0,14294195.927566709,2261.7589360795455
2019-08-29,0.0,0.0,0,0.0,29.0,56.67,60.59,16.0,14294195.927566709,2261.7589360795455
2019-08-30,0.0,0.0,0,0.0,29.0,55.07,61.04,16.0,14294195.927566709,2261.7589360795455
2019-08-31,0.0,0.0,0,0.0,30.0,55.07,61.04,16.0,14294195.927566709,2261.7589360795455
2019-09-01,0.0,0.0,0,0.0,30.0,55.07,61.04,15.0,12988555.927566709,2313.630743939394
2019-09-02,1.9,1.9,1,1.0,30.0,55.07,58.55,15.0,12959637.927566709,2327.856122727273
2019-09-03,0.0,0.0,0,-1.0,30.0,53.91,57.93,18.0,15514461.605432322,2296.6898876262626
2019-09-04,0.0,0.0,0,0.0,30.0,56.22,60.68,17.0,13285635.60543232,2257.972648395722
2019-09-05,0.0,0.0,0,0.0,30.0,56.33,62.7,16.0,11152758.60543232,2222.3660738636363
2019-09-06,0.0,0.0,0,0.0,30.0,56.45,61.28,16.0,11152758.60543232,2222.3660738636363
2019-09-07,0.0,0.0,0,0.0,30.0,56.45,61.28,16.0,10557257.341329757,2138.8723238636367
2019-09-08,0.0,0.0,0,0.0,30.0,56.45,61.28,16.0,10557257.341329757,2138.8723238636367
2019-09-09,0.0,0.0,0,0.0,30.0,57.88,63.99,18.0,11505431.341329757,2100.7514090909094
2019-09-10,0.0,0.0,0,0.0,30.0,57.37,64.67,16.0,8776629.341329757,2154.1482471590907
2019-09-11,0.0,0.0,0,0.0,30.0,55.66,63.02,17.0,8989596.996877378,2034.9187638146173
2019-09-12,0.0,0.0,0,0.0,30.0,55.13,60.76,15.0,7601533.419919748,1885.0652290404043
2019-09-13,0.0,0.0,0,0.0,30.0,54.76,61.25,13.0,6151917.190753081,1817.2549991258743
2019-09-14,0.0,0.0,0,0.0,30.0,54.76,61.25,13.0,6151917.190753081,1817.2549991258743
2019-09-15,0.0,0.0,0,0.0,30.0,54.76,61.25,13.0,6151917.190753081,1817.2549991258743
2019-09-16,0.0,0.0,0,0.0,30.0,63.1,68.42,13.0,6151917.190753081,1817.2549991258743
2019-09-17,0.0,0.0,0,0.0,30.0,59.26,65.59,15.0,9554735.72921462,2154.096681060606
2019-09-18,0.0,0.0,0,0.0,30.0,58.19,64.29,23.0,18361769.183760077,3000.3227366600786
2019-09-19,0.0,0.0,0,0.0,30.0,58.19,64.25,23.0,18361769.183760077,3000.3227366600786
2019-09-20,0.0,0.0,0,0.0,30.0,57.92,65.23,31.0,28369673.911032792,3571.194386241447
2019-09-21,0.0,0.0,0,0.0,28.0,57.92,65.23,32.0,29579279.9110328,3509.7084466145834
2019-09-22,0.0,0.0,0,0.0,28.0,57.92,65.23,33.0,30804307.9110328,3445.5378049816345
2019-09-23,0.0,0.0,0,0.0,28.0,58.69,64.66,34.0,32026563.9110328,3385.04925991533
2019-09-24,0.0,0.0,0,0.0,28.0,57.22,64.13,34.0,32026563.9110328,3385.04925991533
2019-09-25,0.0,0.0,0,0.0,28.0,56.38,62.41,34.0,32026563.9110328,3385.04925991533
2019-09-26,0.0,0.0,0,0.0,28.0,56.24,62.08,35.0,34838581.32012371,3276.1201198051945
2019-09-27,0.0,0.0,0,0.0,28.0,55.95,62.48,32.0,33299425.622500524,3419.937156605113
2019-09-28,0.0,0.0,0,0.0,25.0,55.95,62.48,30.0,32324947.322500523,3524.8927776515147
2019-09-29,0.0,0.0,0,0.0,25.0,55.95,62.48,32.0,31708290.17098537,3454.8330254498105
2019-09-30,0.0,0.0,0,0.0,25.0,54.09,60.99,27.0,27251838.402273886,3827.7733702300784
2019-10-01,0.0,0.0,0,0.0,25.0,53.6,60.06,27.0,29688566.16047901,3654.752321829405
2019-10-02,2.2,2.2,1,1.0,25.0,52.67,57.92,26.0,28057133.16047901,3628.9439758158505
2019-10-03,0.0,0.0,0,-1.0,25.0,52.41,58.01,28.0,29791821.041376445,3516.6612954545453
2019-10-04,0.0,0.0,0,0.0,25.0,52.84,59.13,28.0,29791821.041376445,3516.6612954545453
2019-10-05,0.0,0.0,0,0.0,25.0,52.84,59.13,27.0,26207196.2752226,3669.4889377104378
2019-10-06,0.0,0.0,0,0.0,25.0,52.84,59.13,28.0,27611670.929768056,3717.1295113636365
2019-10-07,0.0,0.0,0,0.0,25.0,52.76,59.46,30.0,31090077.329768054,3588.2787181818185
2019-10-08,0.0,0.0,0,0.0,25.0,52.64,58.14,30.0,31090077.329768054,3588.2787181818185
2019-10-09,0.0,0.0,0,0.0,25.0,52.63,59.7,31.0,32241209.129768055,3542.8559809384165
2019-10-10,0.0,0.0,0,0.0,25.0,53.57,59.08,33.0,34900943.12976805,3465.5203911845724
2019-10-11,0.0,0.0,0,0.0,25.0,54.76,60.59,25.0,26093909.675222605,3106.6480072727268
2019-10-12,1.8,1.8,1,1.0,25.0,54.76,60.59,25.0,26093909.675222605,3106.6480072727268
2019-10-13,0.0,0.0,0,-1.0,25.0,54.76,60.59,16.0,14058488.547949877,2127.912535037879
2019-10-14,0.0,0.0,0,0.0,25.0,53.57,58.81,16.0,14432887.047949877,2111.2910151515152
2019-10-15,0.0,0.0,0,0.0,25.0,52.81,59.19,17.0,16928954.292949878,2098.330369206774
2019-10-16,0.0,0.0,0,0.0,25.0,53.42,59.3,32.0,36362794.76128321,3454.404992660985
2019-10-17,0.0,0.0,0,0.0,25.0,53.89,59.35,30.0,33947011.21205244,3515.0370266414147
2019-10-18,0.0,0.0,0,0.0,25.0,53.75,59.96,29.0,32270065.75750699,3515.7749805381404
2019-10-19,0.0,0.0,0,0.0,24.0,53.75,59.96,29.0,34072102.2295775,3621.704851449843
2019-10-20,0.0,0.0,0,0.0,24.0,53.75,59.96,28.0,30976559.469425984,3678.5544972537873
2019-10-21,0.0,0.0,0,0.0,24.0,53.28,58.95,27.0,30511400.802759316,3746.276409048822
2019-10-22,0.0,0.0,0,0.0,24.0,54.21,60.5,27.0,32935332.811417326,3716.948455906285
2019-10-23,0.0,0.0,0,0.0,24.0,55.9,60.52,27.0,32935332.811417326,3716.948455906285
2019-10-24,0.0,0.0,0,0.0,24.0,56.11,61.71,27.0,34973411.61141732,3777.780652875982
2019-10-25,0.0,0.0,0,0.0,24.0,56.52,62.06,27.0,34973411.61141732,3777.780652875982
2019-10-26,0.0,0.0,0,0.0,24.0,56.52,62.06,26.0,34949077.29076515,3857.8480468677158
2019-10-27,0.0,0.0,0,0.0,24.0,56.52,62.06,29.0,37300297.79019949,3775.6721853840127
2019-10-28,0.0,0.0,0,0.0,24.0,55.6,60.39,28.0,34190148.136212654,3804.271850459957
2019-10-29,0.0,0.0,0,0.0,24.0,55.34,61.05,27.0,31875060.909545984,3799.0163112514033
2019-10-30,0.0,0.0,0,0.0,24.0,54.85,60.22,26.0,30161386.24287932,3832.7847707750584
2019-10-31,0.0,0.0,0,0.0,24.0,54.02,59.3,29.0,33233870.10002218,3576.7507858672943
2019-11-01,0.0,0.0,0,0.0,24.0,56.04,60.17,31.0,35505153.36517369,3453.631826319648
2019-11-02,0.0,0.0,0,0.0,24.0,56.04,60.17,31.0,35505153.36517369,3453.631826319648
2019-11-03,0.0,0.0,0,0.0,24.0,56.04,60.17,32.0,36020684.46517369,3467.753914133523
2019-11-04,0.0,0.0,0,0.0,24.0,56.33,62.52,29.0,32364202.16517369,3685.9341387931036
2019-11-05,0.0,0.0,0,0.0,24.0,57.04,62.72,33.0,36667214.11517369,3487.8736933654727
2019-11-06,0.0,0.0,0,0.0,24.0,56.15,62.11,17.0,16404208.115173692,2255.6483102941174
2019-11-07,1.9,1.9,1,1.0,24.0,56.91,62.6,17.0,16404208.115173692,2255.6483102941174
2019-11-08,0.0,0.0,0,-1.0,24.0,57.02,62.0,15.0,15785888.258030836,2346.817340050505
2019-11-09,0.0,0.0,0,0.0,24.0,57.02,62.0,15.0,15785888.258030836,2346.817340050505
2019-11-10,0.0,0.0,0,0.0,24.0,57.02,62.0,14.0,14549497.508030836,2380.63862732684
2019-11-11,0.0,0.0,0,0.0,24.0,57.02,62.58,11.0,10267050.174697502,2662.085560123967
2019-11-12,0.0,0.0,0,0.0,24.0,56.67,62.19,11.0,10267050.174697502,2662.085560123967
2019-11-13,0.0,0.0,0,0.0,24.0,56.88,62.27,11.0,10267050.174697502,2662.085560123967
2019-11-14,0.0,0.0,0,0.0,24.0,56.57,62.46,11.0,10267050.174697502,2662.085560123967
